Date,Code,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId,Rank
2022-11-15,128540,에코캡,KOSDAQ,벤처기업부,5070,2,-160,-3.06,5170,5230,5010,387323,1961489230,135320632200,26690460,KSQ,1218
2022-11-15,086960,MDS테크,KOSDAQ,중견기업부,6080,2,-10,-0.16,6090,6120,5990,123012,743634690,135167641600,22231520,KSQ,1219
2022-11-15,078520,에이블씨엔씨,KOSPI,,4995,1,135,2.78,4820,5020,4820,36686,181313545,135032127705,27033459,STK,1220
2022-11-15,065530,와이어블,KOSDAQ,중견기업부,2550,1,30,1.19,2540,2560,2490,293548,744737450,134793000000,52860000,KSQ,1221
2022-11-15,238090,앤디포스,KOSDAQ,우량기업부,5620,1,20,0.36,5630,5660,5520,27245,152374610,134763682860,23979303,KSQ,1222
2022-11-15,063160,종근당바이오,KOSPI,,24550,1,1200,5.14,23600,24950,23400,20016,485312000,134680367100,5485962,STK,1223
2022-11-15,002700,신일전자,KOSPI,,1895,1,10,0.53,1880,1895,1870,408326,769386700,134635052295,71047521,STK,1224
2022-11-15,400760,NH올원리츠,KOSPI,,3190,1,20,0.63,3170,3195,3145,95679,303748100,134618000000,42200000,STK,1225
2022-11-15,347890,엠투아이,KOSDAQ,벤처기업부,8010,1,10,0.13,8000,8070,7970,39757,318577590,134553614040,16798204,KSQ,1226
2022-11-15,067570,엔브이에이치코리아,KOSDAQ,우량기업부,4095,2,-5,-0.12,4130,4175,4050,453874,1859512315,134417195640,32824712,KSQ,1227
2022-11-15,335890,비올,KOSDAQ,벤처기업부,2305,1,65,2.9,2230,2325,2185,507093,1143370535,133997357920,58133344,KSQ,1228
2022-11-15,032560,황금에스티,KOSPI,,7860,1,380,5.08,7560,8470,7470,4697632,37572167130,133620000000,17000000,STK,1229
2022-11-15,096775,SK이노베이션우,KOSPI,,107000,2,-2000,-1.83,109500,111000,106500,2193,235961500,133581582000,1248426,STK,1230
2022-11-15,083470,이엠앤아이,KOSDAQ,관리종목(소속부없음),6500,1,500,8.33,6190,6660,6100,752828,4860356390,133501017000,20538618,KSQ,1231
2022-11-15,207760,미스터블루,KOSDAQ,중견기업부,5350,1,250,4.9,5190,5880,5130,2617067,14443512800,133125681750,24883305,KSQ,1232
2022-11-15,054670,대한뉴팜,KOSDAQ,우량기업부,9260,1,180,1.98,9200,9280,9070,35792,329142610,132926559200,14354920,KSQ,1233
2022-11-15,086670,비엠티,KOSDAQ,우량기업부,14550,1,600,4.3,14000,14600,13800,101536,1446895850,132771281700,9125174,KSQ,1234
2022-11-15,043090,엑서지21,KOSDAQ,중견기업부,3015,1,20,0.67,2995,3020,2905,429013,1270137375,132633748395,43991293,KSQ,1235
2022-11-15,053260,금강철강,KOSDAQ,우량기업부,7080,2,-10,-0.14,7070,7120,7000,157312,1110809010,132537600000,18720000,KSQ,1236
2022-11-15,204620,글로벌텍스프리,KOSDAQ,벤처기업부,2560,3,0,0.0,2540,2565,2490,98484,249723465,132402283520,51719642,KSQ,1237
2022-11-15,003460,유화증권,KOSPI,,2335,1,10,0.43,2320,2345,2320,10200,23752500,132400139025,56702415,STK,1238
2022-11-15,348350,위드텍,KOSDAQ,우량기업부,13000,1,250,1.96,12850,13050,12600,25100,322252650,132386800000,10183600,KSQ,1239
2022-11-15,089470,HDC현대EP,KOSPI,,4150,1,45,1.1,4110,4150,4090,24471,100879730,132385000000,31900000,STK,1240
2022-11-15,139670,키네마스터,KOSDAQ,중견기업부,9770,1,140,1.45,9600,9770,9340,87439,834528810,132347419390,13546307,KSQ,1241
2022-11-15,232680,라온테크,KOSDAQ,기술성장기업부,10600,1,350,3.41,10250,10600,10050,151254,1570883050,132295780400,12480734,KSQ,1242
2022-11-15,361570,알비더블유,KOSDAQ,중견기업부,13750,1,300,2.23,13250,13750,13250,30595,413062100,132250153750,9618193,KSQ,1243
2022-11-15,289080,SV인베스트먼트,KOSDAQ,벤처기업부,2480,1,25,1.02,2430,2485,2425,455827,1117351510,132020320000,53234000,KSQ,1244
2022-11-15,014990,인디에프,KOSPI,,1865,2,-175,-8.58,1975,2055,1865,18492132,35902479795,131879735675,70712995,STK,1245
2022-11-15,332570,와이팜,KOSDAQ,중견기업부,3530,1,50,1.44,3510,3590,3485,32080,112814010,131814986680,37341356,KSQ,1246
2022-11-15,024880,케이피에프,KOSDAQ,중견기업부,6610,3,0,0.0,6540,6660,6460,533516,3497594550,131715705130,19926733,KSQ,1247
2022-11-15,008110,대동전자,KOSPI,,12550,1,300,2.45,12350,12650,12200,183410,2286236750,131655109850,10490447,STK,1248
2022-11-15,348030,모비릭스,KOSDAQ,중견기업부,13700,1,700,5.38,13150,14200,13100,363933,5000951400,131572060000,9603800,KSQ,1249
2022-11-15,003547,대신증권2우B,KOSPI,,13100,1,50,0.38,13100,13100,13000,7699,100334100,131000000000,10000000,STK,1250
2022-11-15,060310,3S,KOSDAQ,중견기업부,2830,2,-15,-0.53,2845,2910,2830,403090,1152365955,130948381790,46271513,KSQ,1251
2022-11-15,419120,산돌,KOSDAQ,중견기업부,17050,2,-450,-2.57,17500,17550,16700,170567,2899059100,130804633300,7671826,KSQ,1252
2022-11-15,357550,석경에이티,KOSDAQ,기술성장기업부,23950,2,-150,-0.62,23800,24400,23450,32912,790811200,130647250000,5455000,KSQ,1253
2022-11-15,006890,태경케미컬,KOSPI,,11250,2,-50,-0.44,11300,11400,11050,108169,1207531650,130500000000,11600000,STK,1254
2022-11-15,068790,DMS,KOSDAQ,우량기업부,5310,1,90,1.72,5160,5370,5160,68909,362794210,130482953910,24573061,KSQ,1255
2022-11-15,014530,극동유화,KOSPI,,3740,1,20,0.54,3720,3760,3690,80053,298101210,130411630800,34869420,STK,1256
2022-11-15,054800,아이디스홀딩스,KOSDAQ,중견기업부,12600,1,500,4.13,12200,12650,12050,5306,65650300,130381725600,10347756,KSQ,1257
2022-11-15,003650,미창석유,KOSPI,,74900,2,-200,-0.27,75100,75100,74600,159,11894200,130301432800,1739672,STK,1258
2022-11-15,007280,한국특강,KOSPI,,2145,2,-35,-1.61,2180,2190,2140,114472,247132850,129964687710,60589598,STK,1259
2022-11-15,314930,바이오다인,KOSDAQ,기술성장기업부,21050,1,900,4.47,20150,21150,20100,7974,163961950,129840504750,6168195,KSQ,1260
2022-11-15,043650,국순당,KOSDAQ,우량기업부,7270,1,120,1.68,7140,7320,6950,78308,556606810,129829870080,17858304,KSQ,1261
2022-11-15,120240,대정화금,KOSDAQ,우량기업부,18050,1,250,1.4,18050,18100,17750,76563,1373100150,129786557550,7190391,KSQ,1262
2022-11-15,095190,이엠코리아,KOSDAQ,중견기업부,3045,1,5,0.16,3055,3055,2990,142568,429980720,129659257665,42581037,KSQ,1263
2022-11-15,021320,KCC건설,KOSDAQ,우량기업부,6050,1,20,0.33,5940,6060,5910,13425,80547980,129470000000,21400000,KSQ,1264
2022-11-15,036620,감성코퍼레이션,KOSDAQ,중견기업부,1445,1,25,1.76,1430,1455,1425,161414,231564840,129462718765,89593577,KSQ,1265
2022-11-15,023800,인지컨트롤스,KOSPI,,8440,1,170,2.06,8280,8450,8200,86056,719449100,129412317720,15333213,STK,1266
2022-11-15,093520,매커스,KOSDAQ,우량기업부,8000,1,290,3.76,7710,8000,7650,167117,1316726420,129304736000,16163092,KSQ,1267
2022-11-15,405100,큐알티,KOSDAQ,벤처기업부,32450,2,-150,-0.46,32750,32950,32200,51147,1658671300,129298842200,3984556,KSQ,1268
2022-11-15,159580,제로투세븐,KOSDAQ,우량기업부,6450,1,30,0.47,6420,6460,6290,32783,209461750,129210502200,20032636,KSQ,1269
2022-11-15,108860,셀바스AI,KOSDAQ,벤처기업부,5740,1,60,1.06,5750,5830,5670,216213,1241407740,129208892400,22510260,KSQ,1270
2022-11-15,284620,카이노스메드,KOSDAQ,기술성장기업부,4620,1,280,6.45,4330,4640,4315,83086,371838280,129001469520,27922396,KSQ,1271
2022-11-15,155650,와이엠씨,KOSDAQ,우량기업부,6440,1,160,2.55,6280,6440,6260,43472,276682080,128634865520,19974358,KSQ,1272
2022-11-15,203400,에이비온,KOSDAQ,기술성장기업부,6820,1,10,0.15,6850,6850,6650,76477,517238230,128524516340,18845237,KSQ,1273
2022-11-15,186230,그린플러스,KOSDAQ,벤처기업부,11850,1,100,0.85,11800,11900,11550,73841,864894450,128219227800,10820188,KSQ,1274
2022-11-15,017900,광전자,KOSPI,,2210,2,-10,-0.45,2205,2225,2175,40813,89638980,128055716230,57943763,STK,1275
2022-11-15,060370,KT서브마린,KOSDAQ,중견기업부,5840,1,150,2.64,5620,5840,5620,125332,722471210,127896000000,21900000,KSQ,1276
2022-11-15,241820,피씨엘,KOSDAQ,투자주의환기종목(소속부없음),12100,1,150,1.26,12100,12100,11400,103204,1215352450,127887295800,10569198,KSQ,1277
2022-11-15,047400,유니온머티리얼,KOSPI,,3040,2,-115,-3.65,3095,3100,3010,1420938,4329272985,127680000000,42000000,STK,1278
2022-11-15,100700,세운메디칼,KOSDAQ,우량기업부,2915,1,50,1.75,2855,2915,2850,62018,179171180,127677000000,43800000,KSQ,1279
2022-11-15,014940,오리엔탈정공,KOSDAQ,우량기업부,2795,1,50,1.82,2725,2825,2725,96412,269525565,127378382495,45573661,KSQ,1280
2022-11-15,065510,휴비츠,KOSDAQ,우량기업부,10700,1,200,1.9,10500,10700,10500,89403,948800400,127226969700,11890371,KSQ,1281
2022-11-15,008970,동양철관,KOSPI,,1070,1,15,1.42,1050,1070,1050,622497,660719390,127207260300,118885290,STK,1282
2022-11-15,333430,일승,KOSDAQ,벤처기업부,4120,1,45,1.1,4050,4175,4050,425982,1755841535,126594197640,30726747,KSQ,1283
2022-11-15,073560,우리손에프앤지,KOSDAQ,우량기업부,1825,1,5,0.27,1815,1835,1805,137870,251005335,126358698475,69237643,KSQ,1284
2022-11-15,256630,포인트엔지니어링,KOSDAQ,벤처기업부,2175,1,50,2.35,2100,2175,2100,60368,129337320,126143631600,57997072,KSQ,1285
2022-11-15,054780,키이스트,KOSDAQ,중견기업부,6450,1,170,2.71,6320,6530,6250,65333,418133660,126083264850,19547793,KSQ,1286
2022-11-15,027050,코리아나,KOSDAQ,중견기업부,3150,1,110,3.62,3075,3160,2950,1064450,3288842260,126000000000,40000000,KSQ,1287
2022-11-15,214430,아이쓰리시스템,KOSDAQ,벤처기업부,17700,1,300,1.72,17150,17750,17050,24233,422559850,125789652000,7106760,KSQ,1288
2022-11-15,148930,에이치와이티씨,KOSDAQ,중견기업부,12450,2,-200,-1.58,12500,12650,12250,129101,1598504400,125685401850,10095213,KSQ,1289
2022-11-15,019175,신풍제약우,KOSPI,,57000,4,13100,29.84,51000,57000,49150,283963,15572072450,125400000000,2200000,STK,1290
2022-11-15,012800,대창,KOSPI,,1375,2,-10,-0.72,1365,1380,1355,492876,673061645,125318186125,91140499,STK,1291
2022-11-15,318010,팜스빌,KOSDAQ,중견기업부,15800,2,-50,-0.32,15550,15850,14900,33824,516970150,125283540400,7929338,KSQ,1292
2022-11-15,900280,골든센츄리,KOSDAQ,외국기업(소속부없음),609,2,-51,-7.73,687,700,605,18208602,10224146078,125091211392,205404288,KSQ,1293
2022-11-15,025550,한국선재,KOSDAQ,우량기업부,5230,2,-30,-0.57,5310,5350,5100,1403066,7317865740,125045105540,23909198,KSQ,1294
2022-11-15,053590,한국테크놀로지,KOSDAQ,중견기업부,925,2,-3,-0.32,928,956,865,1654546,1530684496,124924702100,135053732,KSQ,1295
2022-11-15,046140,SBS콘텐츠허브,KOSDAQ,우량기업부,5820,1,70,1.22,5750,5860,5660,124953,722507710,124917890100,21463555,KSQ,1296
2022-11-15,053080,원방테크,KOSDAQ,우량기업부,9570,1,30,0.31,9630,9750,9490,39899,382479440,124408152990,12999807,KSQ,1297
2022-11-15,071200,인피니트헬스케어,KOSDAQ,중견기업부,5080,1,70,1.4,5080,5080,4980,30598,153634920,123934006640,24396458,KSQ,1298
2022-11-15,214610,미코바이오메드,KOSDAQ,기술성장기업부,6760,1,160,2.42,6610,7000,6520,1398102,9678434030,123762762760,18308101,KSQ,1299
2022-11-15,129920,대성하이텍,KOSDAQ,벤처기업부,9020,2,-80,-0.88,9070,9170,8880,251816,2260954740,123709778060,13715053,KSQ,1300
2022-11-15,200230,텔콘RF제약,KOSDAQ,중견기업부,1135,1,25,2.25,1110,1140,1105,168921,191045005,123265880500,108604300,KSQ,1301
2022-11-15,060900,대한그린파워,KOSDAQ,중견기업부,676,3,0,0.0,679,682,669,810473,547035389,123218646304,182276104,KSQ,1302
2022-11-15,010040,한국내화,KOSPI,,3000,1,10,0.33,2995,3030,2975,24729,74227145,123201186000,41067062,STK,1303
2022-11-15,058400,KNN,KOSDAQ,우량기업부,929,1,8,0.87,920,931,920,199167,184632054,123027209880,132429720,KSQ,1304
2022-11-15,099220,SDN,KOSDAQ,중견기업부,2190,1,10,0.46,2165,2195,2120,1581727,3434075815,123016266090,56171811,KSQ,1305
2022-11-15,265560,영화테크,KOSDAQ,벤처기업부,11500,1,200,1.77,11300,11500,11150,56002,635968750,122937070000,10690180,KSQ,1306
2022-11-15,241770,메카로,KOSDAQ,우량기업부,12050,1,1050,9.55,10850,12050,10850,40320,468270350,122821312000,10192640,KSQ,1307
2022-11-15,101930,인화정공,KOSDAQ,우량기업부,13150,1,400,3.14,13000,13500,12950,40225,531150900,122711920750,9331705,KSQ,1308
2022-11-15,142280,녹십자엠에스,KOSDAQ,중견기업부,5800,1,210,3.76,5590,5840,5590,195948,1150660440,122480241400,21117283,KSQ,1309
2022-11-15,153710,옵티팜,KOSDAQ,기술성장기업부,8330,1,50,0.6,8280,8340,8220,22141,183597520,122200750140,14669958,KSQ,1310
2022-11-15,140670,알에스오토메이션,KOSDAQ,중견기업부,13100,1,200,1.55,12950,13300,12850,63922,837857550,121871134000,9303140,KSQ,1311
2022-11-15,099750,이지케어텍,KOSDAQ,벤처기업부,19050,1,350,1.87,18550,19050,18050,14180,260704600,121653300000,6386000,KSQ,1312
2022-11-15,308170,센트랄모텍,KOSPI,,14100,1,100,0.71,14000,14150,13850,27092,380376550,121401000000,8610000,STK,1313
2022-11-15,234300,에스트래픽,KOSDAQ,중견기업부,4645,1,150,3.34,4495,4700,4430,1552967,7153896545,121392114140,26133932,KSQ,1314
2022-11-15,003560,IHQ,KOSPI,,652,1,69,11.84,579,669,574,7590159,4841550914,121177004904,185854302,STK,1315
2022-11-15,046210,파나진,KOSDAQ,벤처기업부,3770,2,-110,-2.84,3870,3950,3765,429804,1646554165,121155208200,32136660,KSQ,1316
2022-11-15,004140,동방,KOSPI,,2525,1,110,4.55,2330,2750,2320,4279042,10945753370,121128709150,47971766,STK,1317
2022-11-15,001750,한양증권,KOSPI,,9510,2,-210,-2.16,9680,9800,9440,21747,206589840,121048358340,12728534,STK,1318
2022-11-15,038110,에코플라스틱,KOSDAQ,중견기업부,3540,2,-20,-0.56,3560,3570,3490,1607661,5661001755,120959569800,34169370,KSQ,1319
2022-11-15,322310,오로스테크놀로지,KOSDAQ,벤처기업부,12900,1,1150,9.79,11650,13150,11600,320751,4036904450,120828391800,9366542,KSQ,1321
2022-11-15,402030,코난테크놀로지,KOSDAQ,기술성장기업부,21250,1,200,0.95,21250,21650,21000,80405,1705213150,120709435000,5680444,KSQ,1322
2022-11-15,108380,대양전기공업,KOSDAQ,우량기업부,12600,1,150,1.2,12450,12650,12200,29568,365501650,120548395800,9567333,KSQ,1323
2022-11-15,004720,팜젠사이언스,KOSPI,,7600,1,80,1.06,7450,7640,7360,215385,1623963130,120314764000,15830890,STK,1324
2022-11-15,008260,NI스틸,KOSPI,,4200,2,-60,-1.41,4215,4255,4165,83581,351428190,120120491400,28600117,STK,1325
2022-11-15,168330,내츄럴엔도텍,KOSDAQ,벤처기업부,3780,2,-170,-4.3,3980,4915,3715,4286847,18755164695,120033522000,31754900,KSQ,1326
2022-11-15,071280,로체시스템즈,KOSDAQ,우량기업부,7840,1,530,7.25,7270,7900,7210,673883,5188910880,119925367520,15296603,KSQ,1327
2022-11-15,005430,한국공항,KOSPI,,37800,1,100,0.27,37100,37900,37000,3744,139577750,119688219000,3166355,STK,1328
2022-11-15,241520,DSC인베스트먼트,KOSDAQ,벤처기업부,4300,3,0,0.0,4235,4340,4235,71749,308939930,119589032900,27811403,KSQ,1329
2022-11-15,104540,코렌텍,KOSDAQ,기술성장기업부,9680,2,-30,-0.31,9710,9860,9600,14100,136767500,119531737600,12348320,KSQ,1330
2022-11-15,234690,녹십자웰빙,KOSDAQ,우량기업부,6730,1,180,2.75,6550,6740,6380,27787,184392390,119472817480,17752276,KSQ,1331
2022-11-15,217730,강스템바이오텍,KOSDAQ,기술성장기업부,3145,1,120,3.97,3000,3155,3000,163124,503681095,119314774125,37937925,KSQ,1332
2022-11-15,007820,에스엠코어,KOSDAQ,중견기업부,5950,1,80,1.36,5880,5970,5740,81429,475639420,119201978700,20033946,KSQ,1333
2022-11-15,034590,인천도시가스,KOSPI,,27150,1,250,0.93,26900,27300,26700,2220,60153150,118774571100,4374754,STK,1334
2022-11-15,014470,부방,KOSDAQ,중견기업부,1975,1,5,0.25,1970,1975,1935,122617,240814960,118603213500,60052260,KSQ,1335
2022-11-15,005990,매일홀딩스,KOSDAQ,우량기업부,8620,1,30,0.35,8590,8620,8570,6207,53433050,118251780480,13718304,KSQ,1336
2022-11-15,002460,화성산업,KOSPI,,11600,1,100,0.87,11600,11650,11400,35394,408225900,117740000000,10150000,STK,1337
2022-11-15,003480,한진중공업홀딩스,KOSPI,,3985,2,-40,-0.99,4000,4065,3965,120046,479811215,117676300820,29529812,STK,1338
2022-11-15,256940,케이피에스,KOSDAQ,벤처기업부,6270,1,300,5.03,5890,6510,5860,84598,524312380,117554085660,18748658,KSQ,1339
2022-11-15,014200,광림,KOSDAQ,중견기업부,1290,1,10,0.78,1280,1300,1255,1716009,2204031475,117011637840,90706696,KSQ,1340
2022-11-15,040420,정상제이엘에스,KOSDAQ,우량기업부,7460,2,-10,-0.13,7470,7490,7450,19189,143131600,116954537920,15677552,KSQ,1341
2022-11-15,217950,파마리서치바이오,KONEX,일반기업부,28850,2,-50,-0.17,29950,29950,27000,170,4698250,116824930350,4049391,KNX,1342
2022-11-15,377220,프롬바이오,KOSDAQ,기술성장기업부,8240,1,20,0.24,8200,8330,8060,216089,1768463100,116637200000,14155000,KSQ,1343
2022-11-15,950170,JTC,KOSDAQ,관리종목(소속부없음),3330,2,-45,-1.33,3370,3400,3300,48835,162967350,116568371610,35005517,KSQ,1344
2022-11-15,067370,선바이오,KOSDAQ,기술성장기업부,9460,2,-300,-3.07,9760,9900,9300,67700,641844290,116486230300,12313555,KSQ,1345
2022-11-15,110990,디아이티,KOSDAQ,우량기업부,6160,1,160,2.67,6000,6190,5950,41864,253912970,116424000000,18900000,KSQ,1346
2022-11-15,053700,삼보모터스,KOSDAQ,중견기업부,6100,2,-40,-0.65,6230,6320,6070,575624,3559647560,116256282700,19058407,KSQ,1347
2022-11-15,158430,아톤,KOSDAQ,벤처기업부,26650,2,-50,-0.19,26750,26750,25950,17593,463836050,116022827050,4353577,KSQ,1348
2022-11-15,229500,노브메타파마,KONEX,일반기업부,11900,1,150,1.28,11950,11950,11750,370,4398200,115729225500,9725145,KNX,1349
2022-11-15,038070,서린바이오,KOSDAQ,우량기업부,13600,1,350,2.64,13000,13600,13000,130284,1739214950,115609193600,8500676,KSQ,1350
2022-11-15,226330,신테카바이오,KOSDAQ,기술성장기업부,8550,1,310,3.76,8210,8560,8160,66106,554961550,115576471800,13517716,KSQ,1351
2022-11-15,152550,한국ANKOR유전,KOSPI,,1650,3,0,0.0,1650,1660,1650,2052,3392605,115533000000,70020000,STK,1352
2022-11-15,130580,나이스디앤비,KOSDAQ,우량기업부,7500,3,0,0.0,7420,7500,7420,8105,60432060,115500000000,15400000,KSQ,1353
2022-11-15,004960,한신공영,KOSPI,,9940,1,210,2.16,9730,9940,9730,77864,765958980,115012777880,11570702,STK,1354
2022-11-15,002450,삼익악기,KOSPI,,1270,1,25,2.01,1245,1295,1240,528225,670833820,114974262050,90530915,STK,1355
2022-11-15,377330,이지트로닉스,KOSDAQ,기술성장기업부,14150,1,300,2.17,14100,14250,13900,169737,2389404750,114607274100,8099454,KSQ,1356
2022-11-15,086040,바이오톡스텍,KOSDAQ,벤처기업부,7810,1,70,0.9,7800,8210,7750,691313,5513113530,114550230630,14667123,KSQ,1357
2022-11-15,024890,대원화성,KOSPI,,2775,2,-15,-0.54,2755,2825,2750,307547,852786190,114466396800,41249152,STK,1358
2022-11-15,033170,시그네틱스,KOSDAQ,중견기업부,1335,1,55,4.3,1270,1340,1270,741328,972621750,114447305865,85728319,KSQ,1359
2022-11-15,244920,에이플러스에셋,KOSPI,,5060,3,0,0.0,5030,5100,5000,108527,547440400,114394926580,22607693,STK,1360
2022-11-15,004060,SG세계물산,KOSPI,,565,2,-2,-0.35,569,570,563,237338,134193876,114370102400,202424960,STK,1361
2022-11-15,263600,덕우전자,KOSDAQ,우량기업부,7170,2,-160,-2.18,7380,7380,7060,688090,4927662640,114220322700,15930310,KSQ,1362
2022-11-15,004540,깨끗한나라,KOSPI,,3065,1,45,1.49,3025,3065,3010,59836,182296800,114142724045,37240693,STK,1363
2022-11-15,072020,중앙백신,KOSDAQ,벤처기업부,11450,1,100,0.88,11400,11450,11200,24404,276201950,114042000000,9960000,KSQ,1364
2022-11-15,389140,포바이포,KOSDAQ,벤처기업부,11150,2,-300,-2.62,11250,11350,10900,439293,4875583400,114000220250,10224235,KSQ,1365
2022-11-15,029480,광무,KOSDAQ,관리종목(소속부없음),3470,2,-120,-3.34,3600,3670,3460,190786,668711475,113980019960,32847268,KSQ,1366
2022-11-15,014790,HL D&I,KOSPI,,3010,1,10,0.33,2970,3020,2970,29370,88273245,113954389010,37858601,STK,1367
2022-11-15,261200,덴티스,KOSDAQ,벤처기업부,7720,1,20,0.26,7630,7730,7600,40999,313775170,113930910800,14757890,KSQ,1368
2022-11-15,063440,SM Life Design,KOSDAQ,중견기업부,2475,1,40,1.64,2450,2505,2420,1438129,3545635035,113922156150,46029154,KSQ,1369
2022-11-15,263690,디알젬,KOSDAQ,우량기업부,10050,1,70,0.7,10050,10250,9980,30605,307507970,113822380500,11325610,KSQ,1370
2022-11-15,122310,제노레이,KOSDAQ,우량기업부,7820,1,100,1.3,7720,7840,7640,11635,90347390,113811060080,14553844,KSQ,1371
2022-11-15,023000,삼원강재,KOSPI,,2845,1,60,2.15,2800,2865,2785,28477,80661050,113800000000,40000000,STK,1372
2022-11-15,217820,엔에스,KOSDAQ,우량기업부,9870,2,-100,-1.0,10000,10100,9770,116311,1149699930,113635649190,11513237,KSQ,1373
2022-11-15,079960,동양이엔피,KOSDAQ,우량기업부,14450,1,550,3.96,14150,14500,14100,40922,586494000,113577000000,7860000,KSQ,1374
2022-11-15,373200,하인크코리아,KOSDAQ,벤처기업부,6000,1,100,1.69,5900,6030,5830,241542,1432316730,113562000000,18927000,KSQ,1375
2022-11-15,011370,서한,KOSDAQ,우량기업부,1125,1,15,1.35,1090,1130,1090,460442,508406535,113506723125,100894865,KSQ,1376
2022-11-15,012690,모나리자,KOSPI,,3100,1,40,1.31,3070,3105,3050,101102,312015185,113370890500,36571255,STK,1377
2022-11-15,105330,케이엔더블유,KOSDAQ,벤처기업부,9340,1,170,1.85,9580,10100,9240,318014,3057281360,113344467880,12135382,KSQ,1378
2022-11-15,049960,쎌바이오텍,KOSDAQ,벤처기업부,12050,1,200,1.69,11950,12050,11800,17163,204648300,113270000000,9400000,KSQ,1379
2022-11-15,002140,고려산업,KOSPI,,4540,1,45,1.0,4480,4565,4410,371031,1664295775,113224989500,24939425,STK,1380
2022-11-15,002200,한국수출포장,KOSPI,,28300,1,150,0.53,27850,28600,27750,24419,691035900,113200000000,4000000,STK,1381
2022-11-15,013990,아가방컴퍼니,KOSDAQ,중견기업부,3435,3,0,0.0,3400,3450,3365,438371,1494513865,112968686160,32887536,KSQ,1382
2022-11-15,009470,삼화전기,KOSPI,,17050,1,650,3.96,16500,17850,16400,53684,924986000,112765631000,6613820,STK,1383
2022-11-15,039290,인포뱅크,KOSDAQ,우량기업부,12950,1,200,1.57,12800,13000,12700,99804,1282929700,112587015100,8693978,KSQ,1384
2022-11-15,350520,이지스레지던스리츠,KOSPI,,3965,1,5,0.13,3975,3975,3910,22915,90700755,112441916405,28358617,STK,1385
2022-11-15,067830,세이브존I&C,KOSPI,,2735,2,-5,-0.18,2740,2745,2690,19134,52183920,112246847825,41040895,STK,1386
2022-11-15,900250,크리스탈신소재,KOSDAQ,외국기업(소속부없음),1170,1,50,4.46,1175,1305,1125,63295909,76900596885,112192515630,95891039,KSQ,1387
2022-11-15,087260,모바일어플라이언스,KOSDAQ,벤처기업부,3445,1,15,0.44,3390,3575,3385,988967,3418885755,112144606145,32552861,KSQ,1388
2022-11-15,192250,케이사인,KOSDAQ,벤처기업부,1585,1,50,3.26,1540,1640,1520,4723557,7519957545,112013942345,70671257,KSQ,1389
2022-11-15,046390,삼화네트웍스,KOSDAQ,중견기업부,2590,1,60,2.37,2525,2590,2500,346047,882898610,111817896470,43172933,KSQ,1390
2022-11-15,150900,파수,KOSDAQ,벤처기업부,9600,2,-70,-0.72,9550,9630,9450,18425,176075340,111695251200,11634922,KSQ,1391
2022-11-15,187870,디바이스이엔지,KOSDAQ,우량기업부,15850,2,-150,-0.94,15700,16000,15450,19980,313942950,111530252650,7036609,KSQ,1392
2022-11-15,011320,유니크,KOSDAQ,중견기업부,5770,1,10,0.17,5760,5850,5720,125251,722680400,111480410150,19320695,KSQ,1393
2022-11-15,001045,CJ우,KOSPI,,49250,1,750,1.55,49000,49300,48900,1257,61743400,111315982750,2260223,STK,1394
2022-11-15,123690,한국화장품,KOSPI,,6920,1,300,4.53,6730,6950,6640,73851,501665700,111190560000,16068000,STK,1395
2022-11-15,199820,제일전기공업,KOSDAQ,벤처기업부,10000,1,150,1.52,9720,10100,9720,20119,199277350,111100000000,11110000,KSQ,1396
2022-11-15,000520,삼일제약,KOSPI,,8100,2,-30,-0.37,8070,8150,7950,102188,824798340,111087045000,13714450,STK,1397
2022-11-15,291810,핀텔,KOSDAQ,기술성장기업부,11150,2,-600,-5.11,11600,11950,10900,1305310,14857574750,111025143800,9957412,KSQ,1398
2022-11-15,208640,썸에이지,KOSDAQ,중견기업부,796,2,-6,-0.75,802,802,782,607330,479867572,110835242184,139240254,KSQ,1399
2022-11-15,002600,조흥,KOSPI,,184500,2,-1500,-0.81,186500,186500,184500,54,10016000,110700000000,600000,STK,1400
2022-11-15,066410,버킷스튜디오,KOSDAQ,중견기업부,1315,1,45,3.54,1265,1315,1225,2945373,3765768575,110604552690,84109926,KSQ,1401
2022-11-15,013310,아진산업,KOSDAQ,우량기업부,2850,2,-55,-1.89,2895,2895,2825,668494,1905804350,110598758700,38806582,KSQ,1402
2022-11-15,047560,이스트소프트,KOSDAQ,벤처기업부,9720,2,-50,-0.51,9750,9790,9600,30032,289689020,110578919040,11376432,KSQ,1403
2022-11-15,093230,이아이디,KOSPI,,1085,1,25,2.36,1060,1085,1055,318518,341746810,110522472550,101864030,STK,1404
2022-11-15,005710,대원산업,KOSDAQ,우량기업부,5510,2,-220,-3.84,5640,5640,5510,46213,256438590,110407176000,20037600,KSQ,1406
2022-11-15,025820,이구산업,KOSPI,,3300,2,-60,-1.79,3350,3365,3235,1053760,3465336820,110358600000,33442000,STK,1407
2022-11-15,093920,서원인텍,KOSDAQ,우량기업부,5930,1,20,0.34,5860,5940,5860,29299,173245350,110298000000,18600000,KSQ,1408
